Codigo,Codigo_Fabricante,Descripcion,Rubro,Marca,Stock,Precio_Original_USD,Precio_Final_USD,Ganancia_Unitaria_USD,Margen_Porcentaje
22784,1F3W2A#AC8,Impresora multifuncion -usb 2.0 -c/cable -display lcd -black/grey -HP Smart Tank 520 (1F3W2A#AC8),Impresora Multifuncion Inyec Tinta,Hewlett Packard,Si,241.90,290.28,48.38,20.0
20709,7WQ01A#AC8,Impresora multifuncion -usb 2.0 -white -HP DeskJetInk Advantage 2375 (7WQ01A#AC8),Impresora Multifuncion Inyec Tinta,Hewlett Packard,Si,86.82,104.18,17.36,20.0
24575,2R3E8A,Impresora multifuncion -usb 2.0/wifi -display lcd -white/grey -Hewlett Packard LaserJet Tank MFP 1602w (2R3E8A),Impresora Multifuncion Laser,Hewlett Packard,Si,310.87,373.04,62.17,20.0
23885,AV000029,Inflador inalambrico mini -15L/min. -50W -presion max. 150psi -selector de PSI c/corte automático -pantalla led -bat. recargable usb 2000 mAh x 2 -linterna led -3 boquillas -black -Gadnic In305 (AV000029),Herramientas,Gadnic,Si,46.21,55.45,9.24,20.0
23551,940-000117,Joystick game pad -wireless -pc -cable usb -2.4 GHz -dualshock -silver/black -Logitech F710 (940-000117),Joystick,Logitech,Si,34.70,41.64,6.94,20.0
24469,CS-B1-A0-A34,Kit alarma wireless -1x Gateway (ZigBee 3.0) + 1x sensor de movimiento PIR + 1x sensor de puerta/ventana + 1x boton inteligente -interior -white -Ezviz by Hikvision B1 (CS-B1-A0-A34),Seguridad Alarmas,Ezviz by Hikvision,Si,95.37,114.44,19.07,20.0
23886,KITCEL09,Kit de destornilladores de precision -142 piezas -120 puntas intercambiables -22 herramientas de reparacion de equipos electronicos -extension flexible -punta magnetica -mango ergonomico goma -c/estuche -Gadnic Wy030 (KITCEL09),Herramientas,Gadnic,Si,33.82,40.58,6.76,20.0
23887,KHERRAM1,Kit de herramientas de precision -189 piezas -cromo vanadio -estuche reforzado -Gadnic TS200 (KHERRAM1),Herramientas,Gadnic,Si,32.23,38.68,6.45,20.0
24137,NHK-052 628498,Kit de herramientas manuales y de precision -189 piezas -c/caja -dark grey -Nappo (NHK-052 628498),Herramientas,Nappo,Si,32.68,39.22,6.54,20.0
24088,GLII-LAMP-LINEA,Lampara Filamento -3 temperaturas de color -control tactil -bat. recargable 1500 mAh -Gliivo Interestelar (GLII-LAMP-LINEA),Iluminacion,Gliivo,Si,35.53,42.64,7.11,20.0
24071,LAMP-CALI-BLAN,Lampara vintage -c/base de carga -bateria litio -white -Gliivo Candle (LAMP-CALI-BLAN),Iluminacion,Gliivo,Si,65.13,78.16,13.03,20.0
23738,KF432C16BB2A/16,Memoria DDR4 16GB 3200mhz PC4-3200 -CL16 -1.2v -iluminacion led -XMP support -gamer -black -Kingston Fury Beast RGB (KF432C16BB2A/16),Memorias DDR,Kingston,Si,69.97,83.96,13.99,20.0
22687,MD8GSD4320016XSRGB,Memoria DDR4 8GB 3200mhz PC4-3200 -CL16 -1.35v -iluminacion led -XMP support -gamer -silver -PNY XLR8 Gaming EPIC-X RGB (MD8GSD4320016XSRGB),Memorias DDR,PNY,Si,32.94,39.53,6.59,20.0
23835,KF556C40BBA-16,Memoria DDR5 16GB 5600MHz -PC5-5600 -CL40 -1.25v -unbuffered -iluminacion led rgb -Intel XMP certified -gamer -black -Kingston Fury Beast (KF556C40BBA-16),Memorias DDR,Kingston,Si,62.17,74.60,12.43,20.0
23836,KF560C36BBE2-16,Memoria DDR5 16GB 6000MHz -PC5-6000 -CL36 -1.35v -unbuffered -Intel XMP certified -gamer -black -Kingston Fury Beast (KF560C36BBE2-16),Memorias DDR,Kingston,Si,69.05,82.86,13.81,20.0
24528,KF552C40BB-32,Memoria DDR5 32gb 5200MT/s -CL40 -1.8V -64bits -unbuffered -gamer -Intel XMP certified -Kingston Fury Beast (KF552C40BB-32),Memorias DDR,Kingston,Si,100.12,120.14,20.02,20.0
23680,KF432S20IB-16,Memoria so-dimm DDR4 16gb 3200MHz -CL 20 -1.2v -black -Kingston (KF432S20IB/16),Memorias Para Notebook,Kingston,Si,75.91,91.09,15.18,20.0
23682,KF432S20IB/8,Memoria so-dimm DDR4 8gb 3200MHz -CL 20 -1.2v -black -Kingston (KF432S20IB/8),Memorias Para Notebook,Kingston,Si,37.89,45.47,7.58,20.0
24462,HEM0101,Mesa plegable rectangular -1.80m -interior/exterior -asas de transporte -material polietileno c/base de acero -white -Empoli EM-180 (HEM0101),Muebles Cocina,Empoli,Si,51.03,61.24,10.21,20.0
24547,Ryzen77700+Cooler,Micro AMD Ryzen 7 7700 BULK + Cooler ID-Cooling SE-903-XT Basic,Micro Socket AM5,Amd,No,337.44,404.93,67.49,20.0
20825,BX80701G5905,Micro socket 1200 (10ma gen) -Intel Celeron G5905 G Series -3.5GHz -nucleos x2 -comet lake -Graphics UHD 610 (BX80701G5905),Micro Socket 1200,Intel,Si,57.85,69.42,11.57,20.0
21565,BX8070110105,Micro socket 1200 (10ma gen) -Intel Core i3-10105 3.7GHz (up to 4.4GHz) -nucleos x4 -comet lake -Graphics UHD 630 (BX8070110105),Micro Socket 1200,Intel,Si,114.64,137.57,22.93,20.0
21583,BX80701G6405,Micro socket 1200 (10ma gen) -Intel Pentium Gold G6405 4.1GHz -nucleos x2 -comet lake -Graphics UHD 610 (BX80701G6405),Micro Socket 1200,Intel,Si,83.95,100.74,16.79,20.0
22138,BX80715G6900,Micro socket 1700 (12va gen) -Intel Celeron G6900 -3.4GHz -nucleos x2 -alder lake -Graphics UHD 710 (BX80715G6900),Micro Socket 1700,Intel,Si,77.05,92.46,15.41,20.0
22462,BX8071512100,Micro socket 1700 (12va gen) -Intel Core i3-12100 -3.30GHz (up to 4.30GHz) -nucleos x4 -alder lake -Graphics UHD 730 (BX8071512100),Micro Socket 1700,Intel,Si,144.50,173.40,28.90,20.0
23495,BX8071512100F,Micro socket 1700 (12va gen) -Intel Core i3-12100F -3.30GHz (up to 4.30GHz) -nucleos x4 -alder lake -sin video (BX8071512100F),Micro Socket 1700,Intel,Si,80.69,96.83,16.14,20.0
23719,BX80715G7400,Micro socket 1700 (12va gen) -Intel Pentium Gold G7400 -3.7GHz -nucleos x2 -alder lake -Graphics UHD 710 (BX80715G7400),Micro Socket 1700,Intel,Si,107.93,129.52,21.59,20.0
24593,BX8071514100,Micro socket 1700 (14va gen) -Intel Core i3-14100 -3.50GHz (up to 4.70GHz) -nucleos x4 -Raptor Lake -Graphics UHD 730 (BX8071514100),Micro Socket 1700,Intel,Si,150.52,180.62,30.10,20.0
23694,BX8071514700,Micro socket 1700 (14va gen) -Intel Core i7-14700 -2.1GHz (up to 5.4GHz) -nucleos x20 -raptor lake -Graphics UHD 770 (BX8071514700),Micro Socket 1700,Intel,Si,421.57,505.88,84.31,20.0
22219,100-100000457BOX,Micro socket AM4 (5ta gen) -AMD Ryzen 5 5500 -3.6GHz (up to 4.2GHz) -nucleos x6 -cezanne -sin video (100-100000457BOX),Micro Socket AM4,Amd,Si,91.74,110.09,18.35,20.0
21693,100-100000263BOX,Micro socket AM4 (5ta gen) -AMD Ryzen 7 5700G -3.8GHz (up to 4.6GHz) -nucleos x8 -cezanne -Radeon graphics (100-100000263BOX),Micro Socket AM4,Amd,Si,175.39,210.47,35.08,20.0
22694,100-100000510BOX,Micro socket AM4 -AMD Ryzen 3 4100 -3.8ghz (up to 4.0ghz) -nucleos x4 -renoir -s/video (100-100000510BOX),Micro Socket AM4,Amd,Si,70.45,84.54,14.09,20.0
23841,100-100001591BOX,Micro socket AM5 (6° gen) -AMD Ryzen 5 8400F -4.2GHz (up to 4.7GHz) -nucleos x6 -unlocker -sin video (100-100001591BOX),Micro Socket AM5,Amd,Si,169.53,203.44,33.91,20.0
23084,100-100000592BOX,Micro socket AM5 (7ra gen) -AMD Ryzen 7 7700 -3.8ghz (up to 5.3ghz) -nucleos x8 -unlocker -AMD Radeon? Graphics (100-100000592BOX),Micro Socket AM5,Amd,Si,390.18,468.22,78.04,20.0
23552,988-000550,Microfono -usb -4 configuraciones -tres capsulas -controles de audio integrados -black -Logitech Yeti ORB (988-000550),Microfonos C/Cable,Logitech,Si,59.40,71.28,11.88,20.0
23269,988-000511,Microfono de capsula de condensador Blue -usb -cable 2mts -c/pie -cabezal ajustable -diseño vintage -white -Logitech Snowball ICE (988-000511),Microfonos C/Cable,Logitech,Si,34.35,41.22,6.87,20.0
24486,NM-PR400,"Mini Proyector Smart Wifi/BT Android 13 - Netflix - Amazon Prime - YouTube - Magis etc - hasta 150"" - Parlante incorporado - Soporta 4k UHD -Netmak (NM-PR400)",Proyectores,Netmak,Si,64.82,77.78,12.96,20.0
23697,KVM-654 630640,"Mochila anti-robo -impermeable -puerto usb p/carga -p/notebook hasta 17"" -gran capacidad -de viaje multifuncional -cian/skyblue -Kolke Journey (KVM-654)",Notebooks/Tablets - Maletines / Mochilas / Fundas,Kolke,Si,44.39,53.27,8.88,20.0
23696,KVM-654 630639,"Mochila anti-robo -impermeable -puerto usb p/carga -p/notebook hasta 17"" -gran capacidad -de viaje multifuncional -green -Kolke Journey (KVM-654)",Notebooks/Tablets - Maletines / Mochilas / Fundas,Kolke,Si,37.64,45.17,7.53,20.0
24066,GLII-MOCH-LEDN,Mochila con luz led XR y diseño de ojos brillantes -materiales de gran durabilidad -cierres dobles -expantible -Gliivo Smart Biker (GLII-MOCH-LEDN),Notebooks/Tablets - Maletines / Mochilas / Fundas,Gliivo,Si,175.30,210.36,35.06,20.0
24086,GLII-DIIV-MOCH,"Mochila p/notebook 15"" -impermeable -puerto de carga usb -c/pantalla Led personalizable 16×16 -black -Gliivo Smart Divoom Pixoo (GLII-DIIV-MOCH)",Notebooks/Tablets - Maletines / Mochilas / Fundas,Gliivo,Si,213.21,255.85,42.64,20.0
24125,KVM-709 630713,"Mochila p/notebook 17.3""-impermeable -multifuncion -gran capacidad -cuero PU y poliester 210D -black -Kolke Trekking (KVM-709 630713)",Notebooks/Tablets - Maletines / Mochilas / Fundas,Kolke,Si,32.26,38.71,6.45,20.0
24527,19M38L-B,"Monitor 19"" LED HD -60Hz -hdmi/vga/dvi-d -flicker safe -black -Lg (19M38L-B)",Monitor Lcd / Led,Lg,Si,103.41,124.09,20.68,20.0
24370,20U401A-B,"Monitor 19.5"" TN HD+ -75Hz -2ms (GtG) -1x hdmi + salida de audio 3-pole -DynaMic Action Sync -flicker safe -black -Lg (20U401A-B)",Monitor Lcd / Led,Lg,Si,111.74,134.09,22.35,20.0
23704,756058669453,"Monitor 21.5"" LED FHD -60Hz -1x hdmi + 1x vga -black -Gfast T-220 (0756058669453)",Monitor Lcd / Led,Gfast,Si,98.78,118.54,19.76,20.0
24141,G244F E2,"Monitor 23.8"" Full HD -180Hz -2x hdmi + 1x display port -borderless -flicker safe -Adaptive-Sync -gamer -black -Msi Mag G244F E2",Monitor Lcd / Led,Msi,Si,173.94,208.73,34.79,20.0
23580,24GS60F,"Monitor 23.8"" IPS FHD -180Hz -gamer -ultragear -1x hdmi 2.0 + 1x dp 1.4 -AMD FreeSync -borderless -black -Lg (24GS60F)",Monitor Lcd / Led,Lg,Si,197.07,236.48,39.41,20.0
23546,24MS500,"Monitor 23.8"" IPS Full HD -100Hz -5ms (GtG) -2x hdmi + salida de audio 3.5mm -widescreen -AMD FreeSync Premium -DynaMic Action Sync -flicker safe -black -Lg UltraGear (24MS500-B)",Monitor Lcd / Led,Lg,Si,135.40,162.48,27.08,20.0
23728,DS-D5024F2-AV2,"Monitor 24"" LVDS FHD -100Hz -1x hdmi + 1x vga -borderless -3D noise reduction -black -Hikvision (DS-D5024F2-AV2)",Monitor Lcd / Led,Hikvision,Si,113.66,136.39,22.73,20.0
24140,MAG 274F,"Monitor 27"" Full HD -200Hz -1x hdmi + 1x display port -borderless -flicker safe -Adaptive-Sync -gamer -black -Msi Mag 274F",Monitor Lcd / Led,Msi,Si,235.27,282.32,47.05,20.0
24417,VA2714-H,"Monitor 27"" IPS Full HD -100Hz -1x hdmi + 1x vga -borderless -Adaptive-Sync -black -ViewSonic (VA2714-H)",Monitor Lcd / Led,Viewsonic,Si,171.19,205.43,34.24,20.0
23317,27MS500-B,"Monitor 27"" IPS Full HD -100Hz -5ms(GtG at Faster) -BlackStabilizer/DynaMic Action Sync/SuperResolution+/FlickerSafe -2 x hdmi -diseño sin bordes -black -Lg (27MS500-B)",Monitor Lcd / Led,Lg,Si,167.00,200.40,33.40,20.0
24418,LM27-E231B,"Monitor 27"" IPS Full HD -180Hz -1x hdmi + 1x display port -borderless -Adaptive-Sync -gamer -black -Dahua (LM27-E231B)",Monitor Lcd / Led,Dahua,Si,217.16,260.59,43.43,20.0
23989,DS-D5027F2-1P2,"Monitor 27"" LVDS FHD -100Hz -1x hdmi + 1x vga -borderless -black -Hikvision (DS-D5027F2-1P2)",Monitor Lcd / Led,Hikvision,Si,158.30,189.96,31.66,20.0
23549,29WQ600-W,"Monitor 29"" IPS WFHD (2560 x 1080 75Hz) -ultrapanorámico 21:9 LG Ultra Wide -1x hdmi + 1x dp -AMD FreeSync -DynaMic Action Sync -flicker safe -white -Lg (29WQ600-W)",Monitor Lcd / Led,Lg,Si,303.10,363.72,60.62,20.0
24096,DS-D5032F3-1V0S,"Monitor 32"" LVDS FHD -75Hz -1x hdmi + 1x vga -3D noise reduction -black -Hikvision (DS-D5032F3-1V0S)",Monitor Lcd / Led,Hikvision,Si,272.50,327.00,54.50,20.0
24364,CARSEN06,Monitor de presion y temperatura de neumaticos -2 sensores -8 bar/22-44 psi -3.7-5V -pantalla digital -apto motos -Gadnic (CARSEN06),Herramientas,Gadnic,Si,37.09,44.51,7.42,20.0
24365,CARSEN01,Monitor de presion y temperatura de neumaticos -carga solar y usb -4 sensores -3.5 bar -pantalla digital -Gadnic Cs1 (CARSEN01),Herramientas,Gadnic,Si,46.66,55.99,9.33,20.0
23900,CARSEN02,Monitor de presion y temperatura de neumaticos -carga solar y usb -4 sensores -99 psi -12V -pantalla digital -detecta filtracion de aire/temperatura/presion/reduccion de aire -Gadnic S-6000 (CARSEN02),Herramientas,Gadnic,Si,36.03,43.24,7.21,20.0
24436,PORTMO05,"Monitor portatil 15.6"" Full HD IPS -60Hz -1 miniHDMI + 2 type-C -c/funda soporte -black -Gadnic Mon4.5 (PORTMO05",Monitor Lcd / Led,Gadnic,Si,134.76,161.71,26.95,20.0
24437,MOVI0001,"Monopatin electrico -llanta 8.5"" -28Km/h -max. 100kg -motor 300w -plegable -bat. recargable 36v 7.8ah -luces led -IPX4 -black/red -Gadnic Kings221 (MOVI0001)",Accesorios y Gadgets Geeks,Gadnic,Si,483.42,580.10,96.68,20.0
23657,90MB16H0-MVAAYC,Mother skt 1200 (10ma gen) Asus Pro H410M-C2/CSM -hdmi/displayport -ddr4 -4 x Sata 6 -2 x usb 2.0 -2 x usb 3.2 -1 x M.2 slot - Intel® H410 mATX,Mother Socket 1200,Asus,Si,68.76,82.51,13.75,20.0
22975,911-7E05-014,Mother skt 1200 (10ma gen) MSI PRO H510M-B II -vga/hdmi -ddr4 -4x sata -1x M.2 slot -8 usb 2.0 -4 usb 3.2 -microATX,Mother Socket 1200,Msi,Si,63.03,75.64,12.61,20.0
24027,90MB1EX0-M0UAY0,Mother skt 1200 (11th gen) Asus Prime H510M-R R2.0 -hdmi/vga -ddr4 -4 x Sata 6 -2 x usb 2.0 -2 x usb 3.2 -Intel® H470 -mATX,Mother Socket 1200,Asus,Si,66.02,79.22,13.20,20.0
23656,B760M AORUS ELITE AX,Mother skt 1700 (12/13/14va gen) Gigabyte B760M AORUS ELITE AX DDR5 -hdmi/display port -ddr5 -4xSata -1xM.2 slot ultra-fast -4x usb 2.0 -4x usb 3.2 -1x usb type-c -Wifi 6 -Intel B760 1 Gbps LAN mATX,Mother Socket 1700,Gigabyte,Si,205.17,246.20,41.03,20.0
23981,H610M K DDR4 (rev. 2.0),Mother skt 1700 (12/13/14va gen) Gigabyte H610M K DDR4 -hdmi -ddr4 -2xSata -1xM.2 slot -4x usb 2.0 -2x usb 3.2 -Intel H610 1 Gbps LAN -mATX,Mother Socket 1700,Gigabyte,Si,68.97,82.76,13.79,20.0
24604,911-7D48-061,Mother skt 1700 (12/13/14va gen) MSI PRO B760M-E DDR4 -hdmi/vga -2x ddr4 -4x Sata -1x M.2 slot -4x usb 2.0 -2x usb 3.2 -Intel B760 -Core & Memory Boost -mATX,Mother Socket 1700,Msi,Si,95.06,114.07,19.01,20.0
23700,911-7D48-048,Mother skt 1700 (12/13/14va gen) MSI PRO B760M-E DDR5 -hdmi/vga -2x ddr5 -4x Sata -1x M.2 slot -4x usb 2.0 -2x usb 3.2 -Intel B760 -Core & Memory Boost --mATX,Mother Socket 1700,Msi,Si,121.72,146.06,24.34,20.0
22800,911-7D46-210,Mother skt 1700 (12va gen) MSI PRO H610M-G DDR4 -hdmi/vga/display port -ddr4 -4xSata -1xM.2 slot ultra-fast -6 usb 2.0 -4 usb 3.2 -Intel I219V 1Gbps LAN,Mother Socket 1700,Msi,Si,74.01,88.81,14.80,20.0
23658,911-7D46-204/225,Mother skt 1700 (12va gen) MSI PRO H610M-G DDR5 -hdmi/vga/display port -ddr5 -4xSata -1xM.2 slot ultra-fast -6 usb 2.0 -4 usb 3.2 -Intel I219V 1Gbps LAN -mATX,Mother Socket 1700,Msi,Si,90.31,108.37,18.06,20.0
22799,90MB1A10-M0EAY0,"Mother skt 1700 (12va, 13va y 14va gen) Asus PRIME H610M-K D4 -vga/hdmi -ddr4 -4xSata -1xM.2 slot -5 usb 2.0 -4 usb 3.2 -5X Protection III",Mother Socket 1700,Asus,Si,83.47,100.16,16.69,20.0
24552,911-7D90-048,Mother skt 1700 (14va gen) MSI PRO B760M-G DDR5 -hdmi/vga/display port -ddr5 -4xSata -2xM.2 slot ultra-fast -2 usb 2.0 -4 usb 3.2 -Intel B760 -mATX,Mother Socket 1700,Msi,Si,132.03,158.44,26.41,20.0
23472,90MB1500-M0EAYC,Mother skt AM4 Asus Prime A520M-K/CSM -vga/hdmi2.1 -ddr4 -4 x Sata 3 -1 x M.2 socket -6x usb 3.2 -6 usb 2.0 -microATX -5X Protection III,Mother Socket AM4,Asus,Si,62.66,75.19,12.53,20.0
23701,90MB1EH0-M0EAY0,Mother skt AM5 Asus PRIME B650M-A II -vga/hdmi/display port -ddr5 -4xSata -2xM.2 slots ultra-fast -4x usb 2.0 -4x usb 3.2 -1x usb type-c frontal -Micro ATX -BIOS FlashBack?,Mother Socket AM5,Asus,Si,145.92,175.10,29.18,20.0
24427,B650M D3HP,Mother skt AM5 Gigabyte B650M D3HP -hdmi/display port -ddr5 -4xSata 6Gb/s -2xM.2 (PCIe 4.0) -2x usb 2.0 -3x usb 3.2 -1x usb type-c -Micro ATX -Smart Fan 6,Mother Socket AM5,Gigabyte,Si,127.20,152.64,25.44,20.0
23077,PRO A620M-E,Mother skt AM5 MSI PRO A620M-E -vga/hdmi -ddr5 -4x Sata -1xM.2 slot -6 usb 2.0 -6 usb 3.1 -Realtek Gigabit LAN -RGB LED connector(JRGB),Mother Socket AM5,Msi,Si,80.17,96.20,16.03,20.0
23833,A520M K V2 rev. 1.1,Mother socket AM4 Gigabyte A520M K V2 (rev. 1.1) -vga/hdmi -DDR4 -4 x Sata -2 x usb 2.0 -4 x usb 3.2 -1 x M.2 socket -mATX,Mother Socket AM4,Gigabyte,Si,61.65,73.98,12.33,20.0
23554,910-007198,Mouse optico -wireless -25600dpi -gamer -lightspeed + bt -receptor usb -lightforce -hero 25K -black -Logitech G309 (910-007198),Mouses Bluetooth/Inalambricos,Logitech,Si,46.13,55.36,9.23,20.0
23555,910-007206,Mouse optico -wireless -25600dpi -gamer -lightspeed + bt -receptor usb -lightforce -hero 25K -white -Logitech (910-007206),Mouses Bluetooth/Inalambricos,Logitech,Si,46.05,55.26,9.21,20.0
21505,910-005639,Mouse optico -wireless -25600dpi -gamer -sensor HERO 25K -PowerPlay Ready -black -black -Logitech G703 Lightspeed (910-005639),Mouses Bluetooth/Inalambricos,Logitech,Si,47.45,56.94,9.49,20.0
23559,910-006562,Mouse optico -wireless -bt -usb -200dpi/8000dpi -7 botones -bat. 500mAh-silencioso -ergonómico -white -Logitech MX Master 3S (910-006562),Mouses Bluetooth/Inalambricos,Logitech,Si,77.48,92.98,15.50,20.0
17881,910-005177,Mouse optico -wireless -c/trackball c/visagra ajustable en angulo -440dpi -bluetooth -bat recargable Li-Po 500mAh -graphite -Logitech MX ERGO (910-005177),Mouses Bluetooth/Inalambricos,Logitech,Si,50.64,60.77,10.13,20.0
17873,910-004790,Mouse optico -wireless -multidispositivo -8 botones -dpi 1000 -bluetooth -c/receptor unifying -ergonomico -black -Logitech Triathlon M720 (910-004790),Mouses Bluetooth/Inalambricos,Logitech,Si,35.66,42.79,7.13,20.0
23556,910-006469,Mouse optico -wireless -usb -400dpi/4000dpi -silencioso -ergonómico -white -Logitech LIFT (910-006469),Mouses Bluetooth/Inalambricos,Logitech,Si,56.87,68.24,11.37,20.0
24065,GLII-MPAD-CARG,Mouse pad con cargador inalambrico -gamer -80x30cm -goma antideslizate micro texturizada -iluminacion LED RGB -black -Gliivo Pad Gamer XL RGB (GLII-MPAD-CARG),Pad Para Mouse,Gliivo,Si,35.53,42.64,7.11,20.0
24294,PICA0004,Multiralladora rebanadora electrica -150W -4 cuchillas intercambiables -Cuk by Gadnic (PICA0004),Bazar y Hogar,Gadnic,Si,51.56,61.87,10.31,20.0
24399,N6P-4H,NVR 4 canales PoE 10/100 Mbps -4K UHD -8mpx -H265+ -1 sata (up to 10Tb) -usb 2.0 -hdmi/vga -Tenda (N6P-4H),Seguridad Video IP Camaras y Nvr,Tenda,Si,114.70,137.64,22.94,20.0
24553,BZ2D9LA,"Notebook HP 15-FC0284LA Amd Ryzen 7-7730U (4.5Ghz) -15,6"" HD -512 GB ssd -16 GB ddr4 -3 x usb (1 Type-C, 2 Type-A) -wifi 6 + bt 5.3 -wcam 720p -41w battery -Graphics AMD Radeon? -FreeDOS",Notebooks y Netbooks,Hewlett Packard,Si,693.70,832.44,138.74,20.0
24372,81H23LT,"Notebook HP 250 G10 Intel Core i3-1315U (up 4.5 GHz) -15,6"" HD -256 GB ssd -8 GB ddr4 -3 x usb (1 Type-C, 2 Type-A) -wifi + bt 5.3 -wcam 720p -41w battery -Graphics Intel® UHD -FreeDOS",Notebooks y Netbooks,Hewlett Packard,Si,476.43,571.72,95.29,20.0
23830,9E4Y4LT,"Notebook HP 250 G10 Intel Core i5-1334U 4.6Ghz -15.6"" HD -512Gb ssd m.2 -8Gb ddr4 -card reader -wifi 6 + bt 5.3 -wcam 720p -41w battery 3cel -black -Graphics Intel Iris X -FreeDOS",Notebooks y Netbooks,Hewlett Packard,Si,628.26,753.91,125.65,20.0
23525,9S8U5LA,"Notebook HP 250 G10 Intel Core i7-1355U (up 5.0 GHz) -15,6"" HD -512 GB ssd -8 GB ddr4 - 3 x usb (1 Type-C, 2 Type-A) -card reader -wifi + bt 5.3 -wcam 720p -41w battery -Graphics Intel® UHD -FreeDOS",Notebooks y Netbooks,Hewlett Packard,Si,837.68,1005.22,167.54,20.0
23990,81U53LT,"Notebook HP 255 G10 AMD Ryzen 3 7330U 4.3Ghz -15.6"" -256Gb ssd m.2 -8Gb ddr4 -wifi 6 + bt 5.3 -wcam 720p -41w battery 3cel -dark grey -AMD Radeon? Graphics -FreeDOS",Notebooks y Netbooks,Hewlett Packard,Si,453.53,544.24,90.71,20.0
23547,81Z35LT,"Notebook HP 255 G10 AMD Ryzen 5-7530U 2.30Ghz (up to 4.30Ghz) -15.6"" FHD -512Gb ssd m.2 -8Gb ddr4 -card reader -wifi + bt 5.0 -wcam 720p -41w battery 3cel-silver -Graphics AMD Radeon -FreeDos",Notebooks y Netbooks,Hewlett Packard,Si,534.02,640.82,106.80,20.0
24564,C27MMLA,"Notebook HP Victus Gaming 15-FB3028LA Amd Ryzen 7-7445HS (4.7Ghz) -15,6"" FHD -512 GB ssd -1x 8 GB ddr5 (ampliable, 2 ranuras) -3 x usb (1 Type-C, 2 Type-A) -wifi 6 + bt 5.3 -wcam 720p -52,5w battery -GPU NVIDIA GeForce RTX 3050 -FreeDOS",Notebooks y Netbooks,Hewlett Packard,Si,981.66,1177.99,196.33,20.0
23128,83ER0022AR,"Notebook Lenovo IdeaPad slim 3 15IAH8 i5-12450H 2.0Ghz (up to 4.40Ghz) -15.6"" FHD -512Gb ssd m.2 -8Gb (soldada) ddr5 (not updradable) -card reader -wifi + bt5.1 -wcam 1080p -47w battery -Arctic Grey -Graphics UHD -Win11 Home",Notebooks y Netbooks,Lenovo,Si,650.79,780.95,130.16,20.0
23587,82YY0029AR,"Notebook Lenovo V15 G4 ABP AMD Ryzen 7 -7730U 2.0Ghz (4.5GHz)  -15.6"" FHD -512Gb ssd m.2 -8gb ddr4 (up to 16gb) -wifi 6 + bt 5.2 -wcam 720p -38wh battery -iron grey -Graphics AMD Radeon? -FreeDos",Notebooks y Netbooks,Lenovo,Si,671.45,805.74,134.29,20.0
23414,82YU012QAR,"Notebook Lenovo V15 G4 AMD Ryzen 3 -7320U 2.40Ghz (up to 4.10Ghz) -15.6"" FHD -512Gb ssd m.2 -16Gb ddr5 (no upgradable) -card reader -wifi + bt 5.0 -wcam 720p -38w battery 3cel-Arctic Grey -Graphics AMD Radeon? 610M Graphics -FreeDos",Notebooks y Netbooks,Lenovo,Si,554.31,665.17,110.86,20.0
23634,82YU012PAR,"Notebook Lenovo V15 G4 AMN AMD Ryzen 5 -7520U 2.0Ghz (4.3GHz) -15.6"" FHD -512Gb ssd m.2 -16gb ddr5 (no update) -wifi 6 + bt 5.2 -wcam 720p -38wh battery -artic grey -Graphics AMD Radeon? -FreeDos",Notebooks y Netbooks,Lenovo,Si,619.10,742.92,123.82,20.0
24355,OLLA0001,Olla electrica a presion -6 lts -1000W -220V -display digital -acero inoxidable -anti adherente -gray -Cuk by Gadnic Hd100 (OLLA0001),Bazar y Hogar,Gadnic,Si,94.31,113.17,18.86,20.0
22625,PC AMRAMA AM4,PC ARMADA -AM4 -AMD Ryzen 3 4100 -3.8ghz + MSI A520M-A PRO + DDR4 8gb + ssd 240 + gab con fuente,PCs Armadas / AIOs,Generica,Si,218.35,262.02,43.67,20.0
22626,PC ARMADA INTEL,PC ARMADA -Intel Pentium Gold G6405 -4.1GHz + Gigabyte H610M K DDR4 + ddr4 8GB + ssd 256Gb + gab kit con fuente,PCs Armadas / AIOs,Generica,Si,253.32,303.98,50.66,20.0
22919,PC ARMADA GAMER-02,PC ARMADA GAMER -AMD Ryzen 5 5500 -3.6ghz (up to 4.0ghz) + Asus Prime A520M-K/CSM + DDR4 16gb + Nvidia GeForce RTX? 4070 + ssd 1Tb m.2 + gab con fuente,PCs Armadas / AIOs,Generica,No,1128.92,1354.70,225.78,20.0
22918,PC ARMADA GAMER-01,PC ARMADA GAMER -Intel Core i7-14700 + Asus PRIME H610M-K D4 + ddr4 32GB + Nvidia GeForce RTX 4070 + SSD 2 Tb + gab con fuente,PCs Armadas / AIOs,Generica,No,1759.57,2111.48,351.91,20.0
24069,8C1V5LT,PC HP Pro SFF 280 G9 -Intel Core i3-13100 -up to 4.5 GHz -Chipset Intel® H670 -8GB RAM DDR4-3200 MHz -SSD 512 GB PCIe® NVMe? M.2 -SFF (Small Form Factor) -FreeDos -black,PCs Armadas / AIOs,Hewlett Packard,Si,435.20,522.24,87.04,20.0
24085,GLII-PANT-COLG,"Pantalla Led Colgante -HD 720p -animaciones gráficas, fuentes, emoticones y multiefectos -funcion reloj -cable usb 4.5 m -32 x 32 cm -Gliivo (GLII-PANT-COLG)",Accesorios y Gadgets Geeks,Gliivo,Si,53.29,63.95,10.66,20.0
